Subject,Title,Author,ISBN,Price,Currency,Pages,Publication_Year,Category,Image_URL,Book_URL,Description,Updated_At,Discount,Visible
General,Gaza: The Dream And The Nightmare,Norman,9781509565016,69.95 ,$,240,2025,General,/images/books/9781509565016.webp,,"This book by Julie M. Norman and Maia Carter Hallward presents a grounded, people-centered account of Gaza, tracing its history from its early development through decades of occupation and into the current ongoing conflict. Rather than focusing solely on political leaders or abstract analysis, it highlights the lived experiences of ordinary Gazans—such as students, teachers, journalists, and aid workers—through firsthand testimonies. The book also engages with complex legal, moral, and humanitarian debates, including issues like war crimes, resistance, and the role of aid in conflict zones. Overall, it aims to move beyond simplified narratives by combining historical context with human stories to offer a more nuanced understanding of Gaza and its people.",2026-05-28T11:18:03.967Z,20,true
"Business Management, Finance & Accounting",Marketing - A Sociological Approach,Mellet,9781509565689,64.95 ,$,160,2025,Management,/images/books/9781509565689.webp,,"This book presents marketing from a sociological perspective, explaining it not just as a business tool but as a broader social practice that shapes markets, culture, and everyday life. It draws on decades of sociological research to examine how marketing works, who marketing professionals are, and how their activities influence consumption and economic behavior. The author introduces key concepts such as markets, organizations, culture, and consumption, showing how marketing operates according to specific social rules and contexts. Overall, it offers a clear and accessible introduction to how marketing functions as a powerful force in shaping both economic systems and society.",2026-05-28T11:18:03.967Z,20,true
"Business Management, Finance & Accounting",Marketing - A Sociological Approach,Mellet,9781509565696,22.95 ,$,160,2025,Management,/images/books/9781509565696.webp,,"This book offers a sociological introduction to marketing, presenting it as more than just a business function or set of techniques. It explores how marketing has become an influential force in modern life and examines the professionals behind it, what they do, and how their work shapes both markets and society. Drawing on forty years of sociological research, it introduces key concepts such as consumption, markets, organizations, and culture to explain how marketing operates within specific social rules and contexts. Overall, it shows marketing as a pervasive social activity that actively constructs economic systems, consumer behavior, and cultural meaning.",2026-05-28T11:18:03.967Z,20,true
General,Virtuous Hypocrisy,Urbinati,9781509565979,49.95 ,$,114,2025,General,/images/books/9781509565979.webp,,"Hypocrisy is usually seen as a moral failure because it creates a gap between what people say and what they do, and that gap can undermine trust, which is essential for society, friendship, and love. In that sense, a consistent hypocrite can look like a quiet threat to the moral order. But Nadia Urbinati’s idea of “virtuous hypocrisy” complicates this view: not all inconsistency is harmful, because everyday life often requires restraint, tact, and selective honesty to maintain relationships and social peace. Speaking every thought without filter would damage cooperation just as much as deception does. So hypocrisy becomes morally problematic only when it turns into systematic deception or manipulation, rather than a limited, context-sensitive form of civility that helps social life function.",2026-05-28T11:18:03.967Z,20,true
General,Flawed Strategy: Why Smart Leaders Make Bad Decisions,Heuser,9781509566709,22.95 ,$,208,2025,General,/images/books/9781509566709.webp,,"This book argues that major strategic failures—like Zelensky underestimating Russia in 2022, Chamberlain’s Munich agreement in 1938, or Israeli intelligence blind spots before the 2023 Hamas attack—often stem not simply from lack of information, but from “mirror-imaging”: decision-makers assume their adversaries think and behave according to similar values, logic, and constraints as themselves. When leaders interpret opponents through their own worldview, they tend to dismiss actions that don’t fit as irrational or unlikely, even when those actions are fully rational within a different belief system. The result is systematic misreading of intent, reinforced by bureaucracy, political pressure, and cognitive bias, which can turn understandable misjudgments into catastrophic strategic failures.",2026-05-28T11:18:03.967Z,20,true
General,Solidarity Between Species: Living With Animals Exposed To Pandemic Viruses,Keck,9781509566877,69.95 ,$,240,2025,General,/images/books/9781509566877.webp,,"This book frames Covid-19 as a biopolitical crisis rooted in zoonosis—where a virus moving between animals and humans exposes the deep interconnection of species in global health. Drawing on Foucault’s ideas of biopolitics, it shows how modern states manage life through public health systems, surveillance, and long-term preservation of biological materials (“cryopolitics”) to anticipate future outbreaks. At the same time, it questions whether these technologies truly liberate or simply extend control over life. By focusing on animal–human transmission and “sentinel” species that signal ecological danger, it argues for a form of interspecies solidarity, where understanding disease requires breaking down the boundary between nature and society and recognizing shared vulnerability across living systems.",2026-05-28T11:18:03.967Z,20,true
General,Solidarity Between Species: Living With Animals Exposed To Pandemic Viruses,Keck,9781509566884,24.95 ,$,240,2025,General,/images/books/9781509566884.webp,,"The book reads Covid-19 as a biopolitical crisis rooted in zoonosis, showing how a virus moving between animals and humans reveals deep interdependence across species. Using Foucault’s concept of biopolitics, it explains how modern public health systems regulate life through surveillance, containment, and even “cryopolitics,” where biological material is preserved to anticipate future threats. It also questions whether these systems are truly emancipatory or forms of extended control over life. Finally, it highlights interspecies “sentinels”—animals that signal environmental and disease risks—arguing for a broader understanding of solidarity that breaks down the boundary between humans and nature in responding to global threats like pandemics and climate change.",2026-05-28T11:18:03.967Z,20,true
General,Elect Women For A Change: The Path To Gender Parity In Politics,Krook,9781509566938,69.95 ,$,180,2025,General,/images/books/9781509566938.webp,,"This book argues that although women have made progress in politics over recent decades, true gender parity is still far from achieved, both in numbers and in meaningful influence. It defines parity not just as equal representation, but as equal access, power, and recognition of diversity among women themselves. Drawing on global evidence, it shows that gender parity improves democratic legitimacy, policy responsiveness, and overall governance quality. The author identifies major barriers such as socialization, discrimination, and political backlash, and evaluates strategies used worldwide to overcome them. Ultimately, it calls for collective action, stressing that achieving political equality is essential for stronger and more inclusive democracies.",2026-05-28T11:18:03.967Z,20,true
General,Morality And Responsibility,Scanlon,9781509566976,26.95 ,$,272,2025,General,/images/books/9781509566976.webp,,"This collection of essays presents T. M. Scanlon’s reflections on the development and defense of his contractualist moral theory and his account of moral responsibility and blame. Written over two decades, the essays clarify how his ideas relate to and respond to other major philosophers such as Parfit, Frankfurt, Watson, and Korsgaard, while also addressing key objections. Together, they offer a deeper understanding of Scanlon’s ethical framework and its place within contemporary moral, political, and legal philosophy.",2026-05-28T11:18:03.967Z,20,true
General,"There Was No Revolution: Reflections On Property, Power And The Servile Condition",Malabou,9781509567560,64.95 ,$,224,2025,General,/images/books/9781509567560.webp,,"Catherine Malabou argues that the French Revolution was only nominally revolutionary, since older structures of privilege and domination persisted beneath the appearance of change. Drawing on Proudhon’s critique of property as a form of domination (“property is theft”), she connects this failure of rupture to the enduring power of private property across history. Her analysis extends this insight to the present, showing how colonial legacies, labour relations, and political systems continue to reproduce inequality despite formal claims of emancipation. The book ultimately re-examines the link between property and domination in order to question whether genuine political transformation has ever fully occurred.",2026-05-28T11:18:03.967Z,20,true
General,"There Was No Revolution: Reflections On Property, Power And The Servile Condition",Malabou,9781509567577,22.95 ,$,224,2025,General,/images/books/9781509567577.webp,,"Catherine Malabou argues that the French Revolution was only a revolution in name, since the old structures of privilege and domination continued to shape everyday life despite formal political change. Drawing on Proudhon’s famous critique that “property is theft,” she links this failure of true rupture to the enduring power of private property as a system of domination. She extends this analysis to the present, showing how similar forms of inequality persist through colonial legacies, labour systems, and political institutions. The book ultimately reopens the question of whether genuine emancipation has ever been achieved and how domination continues to operate under modern conditions.",2026-05-28T11:18:03.967Z,20,true
General,Communicative Ai: A Critical Introduction To Large Language Models,Coeckelbergh,9781509567591,64.95 ,$,144,2025,General,/images/books/9781509567591.webp,,"This book explores large language models like ChatGPT and LaMDA as both disruptive technologies and philosophical tools for rethinking language, communication, and intelligence. It uses LLMs to raise deeper questions about consciousness, authorship, truth, and whether machines can meaningfully be considered writers. Drawing on philosophy, linguistics, and communication theory, the authors analyze how these systems reshape our understanding of writing and meaning. The result is a critical yet accessible introduction to AI that highlights its technical impact while also probing its broader implications for human thought and communication.",2026-05-28T11:18:03.967Z,20,true
General,Communicative Ai: A Critical Introduction To Large Language Models,Coeckelbergh,9781509567607,22.95 ,$,140,2025,General,/images/books/9781509567607.webp,,"This book presents large language models as both transformative technologies and philosophical provocations that force us to rethink language, intelligence, and communication. It explores questions such as whether AI systems can be considered authors, how they reshape ideas of consciousness and truth, and whether they signal a fundamental shift in writing itself. Drawing on philosophy, linguistics, and communication theory, it provides a critical introduction to LLMs and their impact on human thought and society.",2026-05-28T11:18:03.967Z,20,true
General,I Hate Myself: Overcome Self-Loathing And Realize Why You?Re Wrong About You,Aguirre,9781394299942,27.95 ,$,304,2025,General,/images/books/9781394299942.webp,,"This book by Dr. Blaise Aguirre explores the serious issue of self-hatred, explaining how it can become deeply rooted in a person’s identity and why surface-level ideas like “self-love” are often not enough to address it. Drawing on clinical experience and patient stories, it examines the psychological origins of self-loathing, its links to conditions such as depression and borderline personality disorder, and its connection to suicidal thoughts and behaviors. The book also offers practical, evidence-informed strategies aimed at helping readers move from self-hatred toward self-compassion and healthier self-understanding, making it relevant for individuals struggling with these feelings, their families, and mental health professionals.",2026-05-28T11:18:03.967Z,20,true
"Business Management, Finance & Accounting",The Stargazer: Unleashing The Brilliance Of Building Brighter Teams,Desiderio,9781394280537,26.95,USD,208,2025,Management,/images/books/9781394280537.webp,,"The Stargazer: Unleashing the Brilliance of Building Brighter Teams by Katie P. Desiderio and Michael G. Frino is a leadership fable about building stronger, more connected teams through trust, growth, and collaboration. Through the story of Jack, a vineyard owner rediscovering leadership, the book introduces practical frameworks and reflective exercises to help leaders create supportive, high-performing team cultures.",2026-05-28T11:26:14.514Z,20,true
computer science,"Virtual Reality Technology, Third Edition",Burdea,9781118014806,102.95 ,$,736,2024,computer,/images/books/9781118014806.webp,,"Virtual Reality Technology (3rd Edition) is a comprehensive and updated guide to the science, technology, and applications of virtual reality. Covering the evolution of VR from its origins to modern innovations, the book explores key topics such as input and output interfaces, rendering systems, object modeling, AI-driven virtual environments, and VR programming tools like Unity 3D. It also places strong emphasis on human factors, including user experience, cybersickness, and the broader societal impact of VR. With practical examples in healthcare, gaming, education, rehabilitation, and defense, the book serves as a valuable resource for students, researchers, and professionals interested in the rapidly growing field of virtual reality.",2026-05-29T11:52:18.803Z,20,
Engineering,Structural Dynamics In Engineering Design,Carrella,9781118770702,122.95 ,$,592,2024,Engineering,/images/books/9781118770702.webp,,"Structural Dynamics in Engineering Design provides a comprehensive introduction to structural dynamics and its role in modern engineering design. Written by experts in the field, the book combines theoretical foundations with practical applications, covering vibration theory, experimental dynamics, numerical analysis methods, and finite element modeling. It further explores advanced topics such as system identification, nonlinear analysis, and model validation and updating. The final section demonstrates how these methods are applied in real engineering scenarios, including aerospace and aircraft design. Designed for researchers, practitioners, and graduate students, the book offers a multidisciplinary approach to integrating structural dynamics into advanced engineering design processes.",2026-05-29T11:52:18.803Z,20,
Engineering,Plant Optimization In The Process Industries: Incorporating Equipment/Assets In The Decision-Making Process,Moran,9781119707738,148.95 ,$,352,2024,Engineering,/images/books/9781119707738.webp,,"Plant Optimization in the Process Industries explores how refining and petrochemical plants can improve profitability through an asset-focused approach to optimization. Rather than concentrating only on process operations, the book emphasizes optimizing the performance and financial value of industrial assets, where even small efficiency gains can produce major economic benefits. It introduces advanced methods such as constrained nonlinear optimization, statistical asset modeling, and Monte Carlo simulation, while comparing process-side and asset-side technologies. Supported by a real-world case study, the book is particularly valuable for engineers, operators, managers, and professionals working in hydrocarbon, chemical, and other asset-intensive industries.",2026-05-29T11:52:18.803Z,20,
Engineering,Process Gas Chromatography - Advanced Design And Troubleshooting,Waters,9781119791478,163.95 ,$,464,2024,Engineering,/images/books/9781119791478.webp,,"Process Gas Chromatography: Advanced Design and Troubleshooting provides an in-depth guide to the advanced principles, optimization, and practical application of process gas chromatography (PGC) in industrial fluid processing. Building on the author’s earlier work on PGC fundamentals, this book focuses on improving system reliability, accuracy, and performance while offering extensive troubleshooting techniques and diagnostic test procedures for identifying and correcting malfunctions. Each chapter includes summaries and self-assessment questions, making the book valuable for both learning and practical reference. It is especially suited for process analyzer engineers, chemists, maintenance professionals, and troubleshooting specialists working in process industries.",2026-05-29T11:52:18.803Z,20,
Engineering,Slow-Wave Microwave And Mm-Wave Passive Circuits,Ferrari,9781119820161,151.95 ,$,208,2024,Engineering,/images/books/9781119820161.webp,,"Slow-wave Microwave and mm-wave Passive Circuits explores the theory, design, and applications of slow-wave technologies used in microwave and millimeter-wave passive circuits. The book covers modern slow-wave structures, their electrical modeling, and circuit optimization techniques, showing how these concepts can reduce circuit size, improve performance, and lower material costs. It discusses applications in areas such as automotive radar, medical and security systems, and high-speed 5G and future 6G communications. With examples across CMOS, PCB, and nanowire technologies, the text explains transmission line behavior, energy storage concepts, and coupled-line performance, making it a valuable resource for graduate students, engineers, researchers, and applied physicists.",2026-05-29T11:52:18.803Z,20,
general,"Onshore And Offshore Wind Energy - Evolution, Grid Integration, And Impact",Fthenakis,9781119854470,142.95 ,$,368,2024,general,/images/books/9781119854470.webp,,"Onshore and Offshore Wind Energy (2nd Edition) offers a detailed overview of the science, technology, and global development of wind energy, focusing on large onshore and offshore wind turbines and wind farms. It explains the fundamentals of wind energy conversion, turbine structures, offshore foundations, installation methods, grid integration, maintenance, and reliability, while also covering sustainability topics such as recycling, green hydrogen production, and climate impact reduction. Enhanced with illustrations, real-world examples, photographs, and chapter exercises, the book serves as both an educational resource and a practical guide for students, professionals, policymakers, and newcomers to the renewable energy sector.",2026-05-29T11:52:18.803Z,20,
general,"Classroom Assessment Techniques - Formative Feedback Tools For College And University Teachers, Third Edition",Angelo,9781119860167,60.95 ,$,496,2024,general,/images/books/9781119860167.webp,,"Classroom Assessment Techniques (3rd Edition) is a practical, research-based guide to formative assessment in higher education, designed to help instructors evaluate and improve student learning in face-to-face, hybrid, and online classrooms. Drawing on decades of educational research and practice, the book provides over 50 adaptable classroom assessment techniques (CATs), along with case studies, implementation strategies, and tools for analyzing assessment data. It also introduces resources such as the Course Learning Outcomes Inventory (CLOI) and the Teaching Goals Inventory (TGI) to help educators identify and prioritize learning objectives. Written for busy educators and assessment professionals, the book offers clear, step-by-step guidance for integrating effective assessment into teaching practice across disciplines.",2026-05-29T11:52:18.803Z,20,
Chemistry,Materials And Methods For Industrial Wastewater And Groundwater Treatment,Nataraj,9781119901501,200.95 ,$,432,2024,Science,/images/books/9781119901501.webp,,"Materials and Methods for Industrial Wastewater and Groundwater Treatment provides an up-to-date overview of advanced materials and treatment technologies used to remove pollutants from industrial wastewater and groundwater. The book focuses on innovative and next-generation solutions, including emerging materials with strong potential for commercial and environmental applications. Combining cutting-edge research with practical case studies, it examines modern treatment methods, nanomaterial applications, and real-world implementation strategies. Designed for industrial chemists, environmental engineers, researchers, and wastewater treatment professionals, the book serves as a valuable resource for understanding current and future approaches to sustainable water treatment.",2026-05-29T11:52:18.803Z,20,
Engineering,Impedance Source Matrix Converters And Control,Liu,9781119906896,138.95 ,$,272,2024,Engineering,/images/books/9781119906896.webp,,"Impedance Source Matrix Converters and Control presents advanced research and practical design approaches for modern power electronic converters used in motor drives, renewable energy systems, and industrial applications. The book explains the fundamentals, topologies, control strategies, and applications of impedance source matrix converters, with a focus on improving efficiency, reliability, compactness, and power quality. It covers topics such as converter modeling, modulation techniques, optimization control, LC filter integration, and sustainable energy conversion, while also discussing future challenges and research directions. Supported by tutorials, simulations, experimental results, and learning resources, the book is intended for researchers, postgraduate students, and engineers working in power electronics and renewable energy technologies.",2026-05-29T11:52:18.803Z,20,
Engineering,First And Second Order Circuits And Equations - Technical Background And Insights,O'Rourke,9781119913535,143.95 ,$,352,2024,Engineering,/images/books/9781119913535.webp,,"First and Second Order Circuits and Equations is a detailed guide to understanding electric and electronic circuits that contain capacitors and inductors, the key energy-storage elements responsible for behaviors such as exponential decay, resonance, overshoot, and ringing. The book explains both time-domain and frequency-domain circuit responses while emphasizing the relationships between core concepts like voltage and current, capacitance and inductance, and series and parallel circuits. It also covers important topics such as damping, quality factor, bandwidth, root locus analysis, and Kirchhoff’s laws, presenting them in a clear and accessible format. Designed for students and industry professionals alike, the book serves as both a learning resource and a practical reference for circuit theory and related differential equations.",2026-05-29T11:52:18.803Z,20,
Engineering,Design Of Shipboard Power System Grounding/Earthing,Islam,9781119933083,123.95 ,$,368,2024,Engineering,/images/books/9781119933083.webp,,"Design of Shipboard Power System Grounding/Earthing provides a comprehensive guide to grounding and earthing practices in modern shipboard power systems, addressing the increased complexity introduced by technologies such as variable frequency drives and electric propulsion systems. The book explains both traditional and common-mode grounding concepts, comparing terrestrial and marine grounding approaches while covering AC and DC system grounding, high-resistance grounding, and related international standards. Through step-by-step explanations, engineering drawings, and practical case studies, it offers engineers and marine professionals the tools needed to design reliable and safe shipboard electrical systems. It is also a valuable resource for shipbuilders, operators, regulatory organizations, and students in marine electrical engineering.",2026-05-29T11:52:18.803Z,20,
Engineering,"Incompressible Flow, Fifth Edition",Panton,9781119984399,156.95 ,$,880,2024,Engineering,/images/books/9781119984399.webp,,"Incompressible Flow (5th Edition) is a comprehensive textbook on fluid dynamics that balances physical intuition, mathematical analysis, and real-world flow behavior. It carefully develops the fundamental laws governing fluid motion, including the Navier–Stokes equations, while emphasizing dimensional analysis, scaling, and the effects of different Reynolds and Mach numbers. The book examines incompressible flow as a special case of fluid behavior and explores topics such as lubrication theory, flow stability, turbulence, and, in this edition, gas dynamics and compressible flow. Updated with new material on wind turbines, practical examples, end-of-chapter problems, and downloadable MATLAB codes, it serves as a valuable resource for advanced undergraduate and graduate students, engineers, and researchers in fluid mechanics.",2026-05-29T11:52:18.803Z,20,
Engineering,"Sensor Fusion Approaches For Positioning, Navigation, And Mapping: How Autonomous Vehicles And Robots Navigate In The Real World: With Matlab Examples",Atia,9781394155262,148.95 ,$,544,2024,Engineering,/images/books/9781394155262.webp,,"Sensor Fusion Approaches for Positioning, Navigation, and Mapping provides a comprehensive introduction to the theory and practical implementation of sensor fusion technologies used in modern navigation and mapping systems. The book explains how data from inertial sensors, radio positioning systems, cameras, radar, LiDAR, and depth sensors can be integrated to improve positioning accuracy and environmental awareness. It combines mathematical foundations—such as linear algebra, coordinate transformations, kinematics, probability, and signal processing—with practical applications in robotics, drones, wearable devices, and autonomous vehicles. Supported by case studies, solved problems, tutorials, and sample code, the book is designed for students, researchers, and engineers seeking both conceptual understanding and hands-on experience in sensor fusion and state estimation systems.",2026-05-29T11:52:18.803Z,20,
"Business Management, Finance & Accounting","The Leadership Pipeline: Developing Leaders In The Digital Age, 3Rd Edition",Charan,9781394160976,33.95 ,$,288,2024,Management,/images/books/9781394160976.webp,,"The Leadership Pipeline (3rd Edition) presents a practical framework for identifying, developing, and sustaining future leaders within an organization. Updated for the digital age, the book explains the responsibilities, skills, time priorities, and values required at each level of leadership, while showing how leadership development can be integrated with succession planning. Drawing on real-world examples from major companies, it offers tools for evaluating leadership potential objectively, reducing bias in talent selection, and building a continuous pipeline of capable leaders. Designed for managers, executives, and business leaders, the book serves as a strategic guide to strengthening long-term organizational leadership and stability.",2026-05-29T11:52:18.803Z,20,
"Business Management, Finance & Accounting","The Beauty Of Success: Start, Grow, And Accelerate Your Brand",Bracken-Ferguso,9781394162949,27.95 ,$,304,2024,Management,/images/books/9781394162949.webp,,"The Beauty of Success by Kendra Bracken-Ferguson is a motivational guide for entrepreneurs, aspiring business leaders, and corporate professionals seeking purpose-driven success. Through her own journey as a founder and the experiences of other leaders in the beauty industry, Bracken-Ferguson shares practical insights on aligning personal values—such as community, mentorship, education, and financial growth—with career and business goals. The book encourages readers to discover their strengths, reconnect with their passions, overcome barriers, and build a meaningful professional path guided by self-awareness and intentional growth.",2026-05-29T11:52:18.803Z,20,
general,Geospatial Technology For Natural Resource Management,Kanga,9781394166367,235.95 ,$,496,2024,general,/images/books/9781394166367.webp,,"This book explores how modern geospatial technologies such as Remote Sensing (RS), Geographic Information Systems (GIS), and Global Positioning Systems (GPS) are used to assess, manage, and protect natural resources. It emphasizes that sustainable resource planning begins with evaluating resource availability, monitoring environmental changes, and understanding long-term impacts before developing mitigation strategies. The text highlights how these technologies support surveying, mapping, environmental monitoring, disaster management, and sustainable development by providing accurate spatial data and analytical tools. Together, GPS, GIS, and remote sensing enable researchers and decision-makers to study complex environmental and resource-related challenges effectively at local, regional, and global scales.",2026-05-29T11:52:18.803Z,20,
Engineering,Practical Control System Design - Real World Designs Implemented On Emulated Industrial Systems,Medioli,9781394168187,147.95 ,$,384,2024,Engineering,/images/books/9781394168187.webp,,"Practical Control System Design: Real World Designs Implemented on Emulated Industrial Systems combines control theory with hands-on industrial applications to help readers develop practical control engineering skills. Drawing from the authors’ real industrial projects, the book presents case studies as “Virtual Laboratories,” allowing readers to explore and experiment with systems such as servo mechanisms, wind power generation, boiler control, rolling mills, rocket dynamics, and fluid storage systems. Alongside these applications, it explains key control concepts including PID control, stability analysis, Laplace and Z-transforms, Kalman filters, state-space modeling, multivariable systems, and nonlinear control. Supported by accompanying software and practical exercises, the book serves as a valuable resource for engineering students, instructors, and practicing control system engineers.",2026-05-29T11:52:18.803Z,20,
Chemistry,Hydrogen Energetics - A Future Clean Energy Carrier,Press,9781394173280,157.95 ,$,240,2024,Science,/images/books/9781394173280.webp,,"Hydrogen Energetics provides a modern introduction to hydrogen as a clean and flexible energy source with significant potential for sustainable energy systems. The book explains the scientific foundations of hydrogen energy, including hydrogen production methods, fuel cell technologies, and the environmental impacts of hydrogen utilization. Alongside technical concepts, it also examines the economic, infrastructural, and practical challenges involved in adopting hydrogen on a large scale. Combining theoretical knowledge with current research and applications, the book serves as a valuable resource for students, researchers, and professionals working in renewable energy, energy storage, sustainability, and environmental science.",2026-05-29T11:52:18.803Z,20,
computer science,Pen Testing From Contract To Report,Basta,9781394176786,103.95 ,$,672,2024,computer,/images/books/9781394176786.webp,,"Pen Testing from Contract to Report provides a step-by-step guide to penetration testing, the practice of evaluating computer systems and applications by simulating cyber-attacks to identify security vulnerabilities. Organized around the concept of the “Penetration Testing Life Cycle,” the book walks readers through each phase of a professional pen test, from planning and execution to analysis and reporting. It also covers techniques related to bypassing security defenses such as intrusion detection systems, firewalls, and honeypots, while aligning its content with certifications like CompTIA PenTest+. Supported by practice software, case studies, and review questions, the book is designed for cybersecurity professionals and advanced students seeking practical skills in ethical hacking and system security assessment.",2026-05-29T11:52:18.803Z,20,
"Business Management, Finance & Accounting",Effective Business Communication For Dummies,Schiefelbein,9781394181148,24.95 ,$,400,2024,Management,/images/books/9781394181148.webp,,"Effective Business Communication For Dummies is a practical guide to improving communication skills in professional and everyday settings. Written in the approachable “For Dummies” style, the book covers essential topics such as active listening, assertive speaking, conflict resolution, virtual communication, presentations, interviews, and intercultural communication. It helps readers learn how to build stronger relationships, communicate clearly in emails and meetings, and handle challenging conversations with confidence. Suitable for both team members and leaders, the book offers straightforward strategies for becoming a more effective and confident communicator in all aspects of work and life.",2026-05-29T11:52:18.803Z,20,
Engineering,Iot Signal Detection,Han,9781394183081,138.95 ,$,208,2024,Engineering,/images/books/9781394183081.webp,,"IoT Signal Detection provides a clear and structured introduction to signal detection techniques used in Internet of Things (IoT) communication systems. Combining theoretical foundations with practical applications, the book explains key topics such as device activity detection, sparse and collided signal detection, delay estimation, and backscatter communication. It covers advanced methods including variational inference, compressive sensing, ML, ZF, MMSE detection, and interference cancellation techniques, while also presenting recent research developments in the field. Designed for graduate students and wireless communication engineers, the book offers an accessible pathway from basic concepts to advanced IoT signal processing and estimation methods.",2026-05-29T11:52:18.803Z,20,
general,"Time Series Forecasting, 3Rd Edition",Montgomery,9781394186693,156.95 ,$,736,2024,general,/images/books/9781394186693.webp,,"Time Series Analysis and Forecasting (3rd Edition) provides a comprehensive introduction to the statistical methods used for analyzing time-oriented data and making accurate forecasts. The book explains how time series techniques can be applied to predict trends and outcomes in areas such as business, economics, demographics, and data science. Updated with modern tools and examples using JMP, SAS, and R, it combines theoretical concepts with practical applications through exercises, algorithms, datasets, and programming examples. Covering both foundational and advanced forecasting methods, the book serves as a valuable resource for students, researchers, and practicing data scientists working with predictive analytics and statistical forecasting.",2026-05-29T11:52:18.803Z,20,
Engineering,"Principles Of Combustion, Third Edition",Kirkpatrick,9781394187065,150.95 ,$,592,2024,Engineering,/images/books/9781394187065.webp,,"Principles of Combustion (3rd Edition) is a comprehensive textbook on chemically reacting flow systems and combustion science, covering both fundamental theory and practical applications. The book explains key topics such as chemical kinetics, reaction mechanisms, laminar and turbulent flames, droplet combustion, and solid fuel combustion, while integrating concepts from thermodynamics, fluid mechanics, and chemistry. Updated with new material on hydrogen, renewable fuels, zero-carbon combustion, and climate-related emissions, it also includes modern application examples, end-of-chapter problems, and MATLAB-based learning tools. Designed for upper-level undergraduate and graduate students, as well as engineers and researchers, the book serves as both an educational resource and a reference for understanding real-world combustion processes and sustainable energy challenges.",2026-05-29T11:52:18.803Z,20,
"Business Management, Finance & Accounting","Supply Chain Management: A Global Perspective, Fourth Edition Paperback With Eepub Access",Sanders,9781394187652,164.95 ,$,400,2024,Management,/images/books/9781394187652.webp,,"Supply Chain Management: A Global Perspective (4th Edition) by Nada R. Sanders provides a comprehensive introduction to the principles, strategies, and operations of modern supply chain management. The book examines key areas such as sourcing, logistics, forecasting, demand planning, operations management, and supply chain design, while emphasizing the interconnected and global nature of SCM. Updated with current business practices, emerging technologies like AI, and discussions on trade policies, tariffs, data protection, and national security, it combines theory with real-world case studies and practical examples from companies across industries. Designed for university students and business professionals, the text serves as both an academic resource and a practical guide to understanding today’s rapidly evolving global supply chains.",2026-05-29T11:52:18.803Z,20,
computer science,Realizing The Metaverse - A Communications And Networking Perspective,Lim,9781394188901,143.95 ,$,208,2024,computer,/images/books/9781394188901.webp,,"Realizing the Metaverse explores the technologies, challenges, and future possibilities behind the development of the Metaverse—an immersive version of the internet where interactions occur in real time within virtual environments. The book examines key areas such as infrastructure, network access, artificial intelligence, security, augmented reality, and haptic feedback, while discussing the technical barriers that must be overcome to make large-scale Metaverse systems practical and reliable. Combining current research with discussions of future developments, the book provides one of the earliest comprehensive academic treatments of the Metaverse and is intended for students, researchers, and professionals working in wireless communication, networking, and emerging digital technologies.",2026-05-29T11:52:18.803Z,20,
"Business Management, Finance & Accounting","The Unnoticed Entrepreneur, Book 3 - How Entrepreneurs Can Leverage Their Authenticity To Build Brands",James,9781394195756,18.99 ,$,368,2024,Management,/images/books/9781394195756.webp,,"The UnNoticed Entrepreneur is a practical guide that helps entrepreneurs build brand recognition by leveraging authenticity, adaptability, and modern marketing strategies. Drawing from the experiences of 50 entrepreneurs worldwide, the book shares real-world case studies, actionable insights, and technology tools that helped businesses move from obscurity to visibility. It emphasizes genuine leadership, customization, and the integration of technology with traditional business principles, while offering easy-to-implement “strategy smoothies” at the end of each chapter. Designed for business owners seeking sustainable growth, the book provides practical lessons in marketing, branding, and public relations from people who have successfully applied them in real businesses.",2026-05-29T11:52:18.803Z,20,
computer science,Microsoft Sharepoint Premium In The Real World - Bringing Practical Cloud Ai To Content Management,Sanford,9781394197149,62.95 ,$,432,2024,computer,/images/books/9781394197149.webp,,"Microsoft SharePoint Premium in the Real World: Bringing Practical Cloud AI to Content Management is a hands-on guide to using AI-powered features in Microsoft SharePoint for document management and automation. Written by experienced Microsoft AI consultants, the book explains how organizations can apply low-code and no-code approaches to classify, organize, and process documents using SharePoint Premium and Azure Cognitive Services. It covers practical applications such as forms processing, document understanding, image analysis, metadata search, and content assembly, while also demonstrating how to use both custom and pre-built AI models. Designed for developers, information managers, and business users alike, the book focuses on reducing manual document handling and improving enterprise content management through cloud-based AI solutions.",2026-05-29T11:52:18.803Z,20,
Chemistry,Synergy Of Bio-Chemical Processes For Photocatalytic And Photoelectrochemical Wastewater Treatment,Pandey,9781394197873,204.95 ,$,288,2024,Science,/images/books/9781394197873.webp,,"This book explores the development and applications of photocatalytic fuel cells as sustainable solutions for wastewater treatment, renewable energy production, and environmental remediation. It examines how technologies such as microbial fuel cells and photocatalysis can simultaneously treat industrial wastewater, generate electricity, and support clean hydrogen production. The text discusses advanced materials, photocatalytic and photoelectrocatalytic processes, hydrogen evolution, carbon dioxide reduction, and system optimization for improved sustainability and energy efficiency. Covering both theoretical concepts and practical applications—including process scaling, chemical synthesis, and green energy generation—the book is designed for researchers, graduate students, engineers, and environmental professionals working in sustainable chemistry, nanotechnology, fuel cells, and water treatment technologies.",2026-05-29T11:52:18.803Z,20,
